T1,T2,T3,T4
0.9204003208755749,0.04144263122669751,-0.12833748886772725,-0.35890311175970496
0.946840722183641,0.0921321046773705,-0.3553618404628259,-0.2637169042839168
0.8566773137258112,0.07325986143914393,-0.5333902412742847,-0.17229220304623516
0.6574723053868873,0.20276249607387703,-0.33954817730571085,-0.20327438038149206
0.4802797055801099,0.35998428759905454,-0.15659084252320415,-0.2352328265113722
0.4265060155317951,0.35998428759905454,0.3288504758397494,-0.34770473440961175
0.4538393042720412,0.3838867839278054,0.8012946647433299,-0.4732127020948826
0.5089249921798874,0.44136534022093526,0.38248197166759174,0.05977263219337959
0.536695613539979,0.4749238118877919,-0.023304253056087496,0.764753557063835
0.4824845908718213,0.4749238118877919,-0.05648654068261437,0.7739993968246817
0.4273806807714836,0.4749238118877919,-0.08993287834330292,0.5953134936205082
0.502857002079553,0.44136534022093526,0.23423254693122084,0.2798925315928946
0.6826371532204075,0.40504550584354415,0.5808715640023129,-0.05669049224758521
0.830965800117486,0.4294052979077999,0.33474759326939707,-0.18305987357517092
0.8758470602289735,0.40826416428957857,0.055265301553848054,-0.27902135332904365
0.7483281571594697,0.4692252034915339,-0.10856307519816201,-0.14148230843944284
0.7207762021092995,0.5416010477835251,-0.27450385222347595,0.08593089313167246
0.9817362208086914,0.4898386881841732,0.11678895951390503,0.04636329316134505
1.164723477828402,0.5529103230884441,0.598416221827831,-0.11730529887847253
0.9175029922691109,0.7906865172520946,0.3708050923790354,-0.13398800975130395
0.5120956536737578,0.9503882587274957,0.021408219395570957,-0.06929584521345908
0.23036233553177698,0.8327225483232636,0.06066365780785399,0.12010030094349393
0.08365546376662197,0.7592034646925163,0.16258697099490224,0.424208030468706
0.36537055971610866,0.8161895486551064,0.6817386770527061,0.32655243721828164
0.5924919669550719,0.8543561542720247,1.3082120525515661,-0.10596335258799489
0.5782057680401688,0.9148598977384751,1.022069832196564,-0.343254097257653
0.6063408332501294,0.9503882587274957,0.5709256793821597,-0.43700461532958235
0.5782057680401688,0.9503882587274957,0.36848731985693517,-0.47634250499529296
0.6058852784377924,0.9503882587274957,0.19315809717247934,-0.44533161387196
0.592947521767409,0.9503882587274957,0.5378900862190575,-0.3778254981025538
0.3779620947291146,0.9832783750886186,0.933231665146944,-0.18664909708481686
0.09169145065625482,1.0448374164062306,0.6895428225068675,0.07105715090770305
-0.11372732532295378,1.0610186501240022,0.39855968485887056,0.6646285780387744
-0.14833126886810624,0.9994596088063902,0.25509249963012487,1.0096821693620184
-0.14669127154369133,0.9503882587274957,0.11646623169437177,0.5151158835209979
-0.3260158678722089,0.9503882587274957,0.44435769633986777,0.07059773029846955
-0.5970527590205058,0.8694820901386373,0.7994169756115019,-0.28134717016329336
-0.8099790783070338,0.7776711770878001,0.6439501832746646,-0.5597273455713679
-0.6960721530301746,0.7978977192350166,0.4628411987313,-0.6507213399878922
-0.4317956952969673,0.7964906554334694,0.3556075459683011,-0.730775381147016
-0.3260887566421827,0.505193271918537,0.2503982768005529,-0.48943599235847846
-0.24922754870460812,0.2465397685994563,0.8273182625547598,-0.2422102770141234
-0.03139945963732689,0.20937569594113992,1.3989865865183855,-0.34870971699231307
0.11787674126941124,0.05969928405175003,1.182025475114177,-0.47421768467758396
0.04575330338014556,-0.16703145926976984,0.9432068886597809,-0.60612882710406
-0.0006403987083007421,-0.23703288339665193,0.7591346759552496,-0.7577663419395476
-0.14911482314532679,-0.24127166309880813,0.7044469799907543,-0.7334457634381929
-0.23665423588409373,-0.5551875972235811,1.2804281211790471,-0.6431408999355209
-0.17488100333113435,-0.9622159784156216,1.6176493536983114,-0.6099190471302466
-0.23705512411895108,-1.103854538338684,1.1883039981487273,-0.6099190471302466
-0.15035393223488439,-1.5092472078614285,0.7878281130009988,-0.6550284081994665
0.1152345233578543,-1.892285151237121,0.49922142566047156,-0.7749659009977667
0.13188960729691315,-1.9027853648561521,0.42534609388010597,-0.8497940327268493
-0.1305099646094636,-2.1378001963092705,0.7139527812206331,-0.8497940327268493
-0.2500475473668143,-2.3088639779821505,0.8038471484069081,-0.8447978336014227
-0.03473412086363645,-2.294617456991503,0.5856244646172523,-0.7551821010126031
0.23242144328354333,-2.3662370044901633,0.34111413298200277,-0.6705625675492101
0.3619630097198227,-2.3853203072986213,0.06603267516917413,-0.6426814793262875
0.3577536832538247,-2.380272465910577,-0.0521737234579472,-0.6123597191168048
0.42807312408623627,-2.4559373218386797,0.048928100733928136,-0.35944867373317074
0.6642145166094828,-2.4616359302349404,0.03211691522552754,-0.04319501185132041
0.7456130504779389,-2.464274174862838,-0.20021777594552384,-0.1670950074042699
0.589193750113748,-2.540431503121481,-0.369063103346635,-0.42198730416522845
0.39829806155185804,-2.5377932584935827,-0.4331685838629559,-0.36737367924246705
0.15980600619695243,-2.6204230802393367,-0.4200540988328439,-0.177661681416665
0.03709776194573392,-2.8142109423071737,-0.020076974860759086,0.043865193598632765
0.06685460228761546,-2.8886270291114062,0.3191393023610763,0.31096085029238385
0.01885734725974244,-2.8886270291114062,0.3191393023610763,0.23817139751678007
-0.11503932318248519,-2.8837726589960733,0.3050566338723645,-0.09312828931750222
-0.24680399710297266,-2.8458522895444265,0.2014903426949662,-0.29751303285073505
-0.12116197986029935,-2.788233026871142,0.13383485616378152,-0.42299228674792777
0.24758230743813495,-2.7499081265765497,0.343431905504103,-0.5103109162905738
0.4935090173303887,-2.7361013130238847,0.5398851309216245,-0.5716435676233915
0.48379658873135273,-2.7361013130238847,0.6120001291409012,-0.5714712848949269
0.3534532458253587,-2.6964924670103847,0.5876195093198192,-0.4163594017021038
0.22106901736009243,-2.498430648645351,0.009437951180165051,-0.26334362503891356
0.1152709677428425,-2.3088639779821505,-0.48835504100309507,-0.035959137255876385
-0.07099628392569794,-2.198462234453395,-0.644467288978997,0.12190926959235596
-0.0796882697450978,-1.9768672740075164,-0.7930687804275848,-0.13697424371132785
0.18978151284875802,-1.9548291372158126,-0.22668145714722807,-0.36763210333516194
0.41963624896174606,-2.0390419057383022,0.39982125724431783,-0.5215667212168211
0.4670503938298285,-1.9723119049500144,0.2703193849335429,-0.6705625675492101
0.48204725825197836,-2.0165992381036557,0.062394652476257174,-0.6705625675492101
0.536695613539979,-2.0617308095382225,-0.1288949278287385,-0.6705625675492101
0.4557344122913658,-1.9809301707344786,-0.3272551812707738,-0.45673098773859183
0.3520319148108678,-1.838412195935451,-0.11657259290111562,-0.17536457837049135
0.545314710589405,-1.746917872239962,0.18450312383045922,0.05417344351833299
0.7061802259220096,-1.723507848241751,-0.127193272053019,0.2869561234598761
0.7324748496901254,-1.6791853384930722,-0.6177395577431289,0.2424210381522002
0.816497379277647,-1.6582552644450848,-0.7702724608114834,0.07484737093388763
0.7757161124771981,-1.6582552644450848,-0.8315614076300624,-0.12072223965965387
0.6921855820870018,-1.6403152009753803,-0.6866859555524446,-0.34463235908535556
0.8806759412397503,-1.5940052136070177,-0.33793453820804664,-0.4747345328629716
1.016905052321143,-1.5217173108026236,-0.2761761691065096,-0.5670780753191224
0.8051813977391843,-1.47779933189689,-0.5636679785250144,-0.6222946897915017
0.6282803530123022,-1.3738349052602037,-0.7141471591054322,-0.6526164500009844
0.6126274896603879,-1.040607020459219,-0.6519487066136251,-0.6540234256167651
0.7079842229788637,-0.8113435622949183,-0.5274344460592676,-0.593150194893185
0.7152184333987844,-0.8113435622949183,-0.029230709378420955,-0.5346889223680847
0.5041689999390844,-0.9076746678082201,0.3247723697565602,-0.4416275352100057
0.17821042061538564,-1.1485288140377508,-0.07837335462548556,-0.3609417907131837
-0.09459402320477972,-1.2930518547539795,-0.40007431291448436,-0.3294714789806152
-0.39846730522635804,-1.0859848280590594,-0.13555485646819165,-0.2997239945326764
-0.44116190223862567,-0.8159692845424998,0.1210430989532027,-0.2997239945326764
-0.2304951348212914,-0.7534780634563657,0.40278448540548456,-0.2997239945326764
-0.23831245540100018,-0.5265538488621344,0.6488791172457145,-0.46290445217518233
-0.6445033482735738,-0.5994925186747425,0.23282428008234884,-0.6483093817894101
-1.0102591960030736,-0.8488066360110655,-0.15659084252320415,-0.6705625675492101
-1.088505290570156,-0.7040197708320458,-0.3818548605572159,-0.6705625675492101
-1.2404237093884536,-0.6102741450540844,-0.6071482174839113,-0.5578322355582757
-1.2685041080209345,-0.5121666214913326,-0.16873714409471646,-0.3724273059440479
-1.312911591127591,-0.6142491002934496,0.32946659258613015,-0.2159371609235201
-1.60167867557206,-0.8934281468175727,-0.46523599356746037,-0.054766668446416845
-1.7717828424988669,-0.9340395257896772,-1.4362359858641043,0.007111544859866696
-1.8166641026103543,-0.7529504145307861,-1.6050226354798482,-0.025622173548098044
-1.8133112191915506,-0.5713512426438354,-1.6877289739583423,-0.04287916018247135
-1.8133112191915506,-0.47006023723008644,-1.5951354286450645,-0.04287916018247135
-1.8133112191915506,-0.330286036844071,-1.2533079899742814,0.07924058050969424
-1.8133112191915506,-0.1689837602944139,-1.0770692616165973,0.41849398664135096
-1.8133112191915506,0.021233677377003442,-1.308201058187571,0.5691839464702915
-1.8133112191915506,0.17226438817538073,-1.4968207992582494,0.3961833733053969
-1.8133112191915506,0.23176559868323174,-1.626968127208089,0.11295056771228018
-1.8133112191915506,0.2628792969949021,-1.7648315839340365,-0.36714396893785034
-1.8133112191915506,0.31960155649470123,-1.6622921540006075,-0.7117094258637827
0.4433615435882814,0.35998428759905454,-1.4962633602972362,-0.8889596396640974
0.554261807103712,0.35998428759905454,-1.3655879322790692,-1.0223064714944323
0.4988663419234764,0.35998428759905454,-1.1922537542971825,-0.964103623062027
0.3679581110501833,0.35998428759905454,-1.143785903581866,-0.9086572982850288
0.3864718586235786,0.3719443299121899,-1.3452854185411787,-0.750329470827563
0.33184172552806945,0.4294052979077999,-1.4956765824435412,-0.5704088747360734
0.08653457018059449,0.53317625327177,-1.3527961750684905,-0.5950740186943533
-0.0216688088457994,0.5914111063582306,-1.2110306456154643,-0.6559472494179355
0.02999110687326927,0.5914111063582306,-0.9160574185623314,-0.6325742259231258
-0.05250075854479678,0.5914111063582306,-0.5509642379924908,-0.5717009951995458
-0.10416067426386545,0.6031952656961719,-0.5690956736717061,-0.5642354102994829
-0.28408660294467025,0.6622919453610803,-0.6944607621139223,-0.5947581670255042
-0.4573067647878652,0.7094285827128507,-0.6239300640996261,-0.5984335318993825
-0.4403419035764195,0.7583240498165512,-0.4344888340337727,-0.5678820613852831
-0.4679485252040694,0.8564667499743428,-0.15761770376717132,-0.5169438013363998
-0.37168068226091694,0.900437493772636,0.24866728213214967,-0.39238338865767414
-0.16188858008326856,0.878628004848681,0.23038915198950963,-0.2997239945326764
-0.028356353490912624,0.9120457701353833,-0.2400306533188181,-0.2997239945326764
0.06685460228761546,1.0177514382264825,-0.6098473956109143,-0.3121283509820096
0.1572184548628752,1.1310200742508842,-0.9457190390666782,-0.46724023417483274
0.21026325721144912,1.1934585304444614,-1.0570307979128684,-0.6099190471302466
0.30662221111706944,1.160040765157759,-0.5589737556954444,-0.4922499435900398
0.5474831514961308,1.1250400530943179,-0.1973132255697266,-0.3686657997059394
0.7839160990992726,1.1456183611919173,-0.515552194521919,-0.36272204557396764
0.8758470602289735,1.1250400530943179,-0.7930687804275848,-0.36272204557396764
0.9180678802364074,1.142628350613634,-0.5123249163265885,-0.3387747463176161
1.0056984039376422,1.1978556048242892,-0.22700418496675923,-0.3073044345850476
1.1147582260112305,1.1978556048242892,0.12121913230931118,-0.3208860563455447
1.269173085201135,1.1978556048242892,0.4980478699530796,-0.3523850818661893
1.4156612906563684,1.2277557106071288,0.2739280687337761,-0.3445749315092014
1.4714211996864757,1.2908976987014793,-0.003353806030413766,-0.3130759059885568
1.4284168254018186,1.3243154639881818,-0.023304253056087496,-0.25292051996690296
1.2772090720907676,1.3232601661370227,-0.023304253056087496,-0.15695904021303225
1.06422808622676,1.2601181780426747,0.32838105355679137,-0.023583494594619267
0.9176123254240703,1.2520275611837877,0.751125158252296,0.1751446326874128
0.8758470602289735,1.270671156554263,0.3337500709181136,0.6231371542672767
0.737467730433344,1.1827296689576765,-0.22119508421516684,1.4405612732478954
0.6953380213883781,1.1250400530943179,-0.31372995174307317,2.217211813158947
0.9114714465537621,1.1322512550772375,-0.34614942815979455,2.732624309143983
1.0563560990695662,1.0425509377287183,-0.1382540345951946,2.302721474052731
0.9786020036998091,0.8251595803899561,0.1628216821363802,1.5107664850965548
0.44071932567672445,0.7602587625436753,0.017594163346543443,0.423920892587935
-0.10862511142477317,0.8200589741093547,-0.3156956575529564,-0.5970552700716779
-0.25179687784619126,0.7164639017205762,-0.3976978626070146,-0.23618038151791937
-0.24357866903162254,0.4971202433571698,-0.36551309733177334,0.31228168454393224
-0.0585687486451338,0.4294052979077999,-0.10797629734446498,0.34547482356113046
0.06191638812187918,0.4142441854461475,0.36986624781312144,0.24331116558259114
0.03624131889853955,0.26530648205256846,0.38183651602852525,0.12033001124811069
0.0795736926480775,0.18665161554618245,-0.030932365154140443,-0.012155406939909314
0.21946546442066572,0.1609199362754219,-0.22242731770792828,-0.019592278051894015
0.4512699751304581,-0.03232268856931845,-0.22242731770792828,0.013141440356068687
0.7127584374121608,-0.49758592284781694,-0.07473533193256861,0.29729308716765446
0.9162638831795507,-0.7697824152567716,0.30212274460388355,0.7110013457833905
0.9984277491327358,-0.7991724604115517,0.45967259832134105,0.875875916922448
1.057194319924269,-0.9283057407983794,0.2843433756368852,0.9121988588400567
1.2715966368027702,-0.9482508701852849,0.5795219749388103,0.679559747838898
1.4526523414181707,-1.1666623487801664,0.5795219749388103,0.36304766186435283
1.567998819902015,-1.450555059039468,0.5795219749388103,0.34105290019724777
1.7128652502253277,-1.4693569490876175,0.5795219749388103,0.40942042960896885
1.6684031005411915,-1.4234339042646802,0.5795219749388103,0.4005478690931254
1.5235366702178788,-1.6086210888455708,0.5795219749388103,0.3662348923409174
1.353888058103409,-1.8762446238995036,0.5795219749388103,0.25758191825694055
1.2782112926779097,-1.925263209085841,2.6441291920619423,0.12300039353928757
1.3008797001398233,-2.052303482067868,2.335718752159166,-0.0032828464240658313
1.1529154970926165,-2.1752808583229353,1.611018763951544,-0.13370087187053098
0.8421542263084925,-2.1752808583229353,0.7545871475891024,-0.25223138905305265
0.7106993296603971,-2.1752808583229353,0.06436035828614042,-0.3786869117448686
0.7125033267172537,-2.1434636281104913,-0.5313658576790341,-0.3920962507769032
0.726060637932416,-2.0723013763473332,-0.8734573463839788,-0.3293566238283068
0.8769950583560632,-1.9770783335777478,-1.1421722644842018,-0.19968515687184815
1.0275832571223327,-1.880307520626466,-1.0697051995527083,0.02769933091119107
1.0407396801026403,-1.9079211477317934,-0.44686984674676505,0.19639283586451134
0.991849537642582,-2.033976476052741,-0.023304253056087496,0.2977237939888119
0.9500842724474852,-2.091542973833465,-0.023304253056087496,0.31719174230512653
0.864148412648145,-2.030230168681127,-0.045631150389233016,0.215860784180826
0.7766272221018721,-1.9450500437950724,-0.14517801326880947,0.35087301571963636
0.6908006954574966,-1.9212003123588788,-0.18657519084708424,0.8829969363655837
0.8200689290063747,-1.9605980988021476,0.04942686190956988,1.4749603913643337
1.0836529434248294,-2.0034256032616873,0.24018834214623802,2.03562581735898
1.2709770822579916,-1.9793472239577399,0.17144731658571455,1.9976661895209737
1.4189412853051981,-1.7148192292672098,0.06817441433516586,1.4748455362120254
1.4490079029194718,-1.47779933189689,-0.3536308457944227,0.6248886953399845
1.3276116565277847,-1.70451248692089,-0.7315451224675278,-0.2662437176347072
0.7840254322542347,-1.70451248692089,-0.9916930839037839,-0.4069412792127945
0.44500154091269634,-1.70451248692089,-1.2604373408966927,-0.28143331152752565
0.62514613590342,-1.70451248692089,-1.0647762655816602,-0.2362665228821496
0.7305979638632976,-1.9354820099445635,-0.7960613474814373,-0.2362665228821496
0.761338802599827,-1.6105382132751775,-0.8629246839101307,-0.2362665228821496
0.7061802259220096,-1.373324844632144,-1.0734605778163642,-0.2362665228821496
0.5689306720609782,-1.0744644931839065,-1.2510488952375507,-0.0044888255233078616
0.4314260075050399,-0.927584620600086,-1.4788653969351426,0.5749841316618788
0.4004482802660923,-0.6960698603533129,-1.5146588460106172,0.8411609471371607
0.6503656503144226,-0.5078574885990993,-0.9826273660641772,0.6625037577210654
0.9315340804891044,-0.42846391359689995,-0.550230765675369,0.34627880962729113
0.9895353191959086,-0.2575584266016942,-0.6439098500179857,-0.11773600569962997
1.0219343774493497,-0.12555825371922014,-0.7315451224675278,-0.4091809546828139
1.0983400305745872,-0.03051109392482862,-0.7315451224675278,-0.5327938123549925
1.1972500914292965,-0.017407812272937168,-0.7315451224675278,-0.6023386070778755
1.3606302693260046,-0.044036494717182705,-0.6070015230204866,-0.571787136563776
1.7567807341346586,-0.0025808774641528894,-0.4497157193371928,-0.5448823171354766
2.1246868005783925,0.025806634732025272,-0.18504956842747533,-0.5141011363167604
2.14509565617111,0.08106906553772009,0.14824025247202663,-0.4906419714577205
1.9738070467322253,0.17935247207566593,0.02293384181517988,-0.7013437483679262
1.844065036178516,0.2680150798705433,-0.31035597908432,-0.9086572982850288
1.9512115280402882,0.335941084890147,-0.4907608302032485,-0.8585804518784605
1.9637848408608025,0.3518233175500904,-0.6170354243186951,-0.7994874760156622
1.4996655980513958,0.29510105805029124,-0.5374976862501597,-0.7697112777796473
1.0872973819235283,0.2987242473392709,-0.24780545988029373,-0.7398489381794001
1.0374596854538103,0.39591717943101784,-0.2909336321269717,-0.6291859989300206
1.0138437239822344,0.4294052979077999,-0.7927167137153678,-0.4451593311434974
0.8080058375756771,0.4213498576439526,-1.137331347191207,-0.4466237343354323
0.5329600640788121,0.5080953410092257,-1.3388308621505176,-0.6306504021219554
0.34261104129172715,0.5914111063582306,-1.4968207992582494,-0.730775381147016
0.3431212626815465,0.43967686365907976,-1.0010228517775563,-0.730775381147016
0.5805199864868422,0.4583028707320377,-0.493049263832665,-0.7256930406573592
0.8599026417971614,0.7574446349405861,-0.5901609986194023,-0.6956009907524953
0.8738243968621927,0.830963718571331,-0.7154967481689348,-0.6686100299599635
0.9444536149669938,0.5677900227897882,-0.7541947476202046,-0.6077367992363814
1.1780256783486571,0.35998428759905454,-0.7849419071538922,-0.5488161061020477
1.206561631793475,0.40963605149608584,-0.5652229398373112,-0.28826719308988835
1.1560679363939903,0.31923220224679577,-0.1803553455979033,-0.00256500172213746
1.1779710117711748,0.14786941951608765,0.1081339861718849,-0.08925192792708535
1.1167808893780087,0.18156859756309848,0.3497691063240229,-0.21866497079085118
0.6789016037592407,0.2465397685994563,0.28980040967626064,-0.2611326633569722
0.1613548925588994,0.08604655373568715,-0.018463335763092798,-0.2928901129703117
-0.13025485391455652,0.12183873918749875,-0.188599574442337,-0.3433976661980374
-0.3188545462222645,0.3965327698441944,-0.25420133848558313,-0.4061372931466338
-0.03342212300410503,0.44022210088217917,-0.14966686384958722,-0.2534660819403708
0.2945226753013862,0.3398105103443978,0.18884527994781009,0.036686746579340894
-0.026388356701614202,0.43276466273398856,0.14806421911591813,0.39049804326612003
-0.026388356701614202,0.6432965840402168,-0.4430851295904254,0.8108966145038322
-0.026388356701614202,0.6617642964355007,-0.8859557146677102,0.7755499413808469
-0.026388356701614202,0.6098788187535145,-1.2378170546366996,0.42239906181984394
-0.489869822773748,0.5914111063582306,-1.4846158199013655,-0.0022778638413665196
0.16866199174879143,0.5812274820945452,-0.9766422319564743,-0.482372400491497
0.8909350356135887,0.4655140727149572,-0.4808736233684669,-0.7128579773868685
1.2565997723806204,0.4101109355291082,-0.68043677141058,-0.8025024237637642
1.2482722304110923,0.46757190352471817,-0.897339205029419,-0.8312449256290038
1.1258190968547834,0.4228624512306141,-0.8916767987412494,-0.771721242945048
0.7248397510353499,0.3086616354376851,-0.861369722597836,-0.6507213399878922
0.6493816519197747,0.24699706433495874,-0.49745009773538745,-0.17430216821163785
0.9181225468138897,0.30371932383475786,0.08918106149749465,0.23185436413980512
0.9779277825775506,0.27072367768851807,0.3191393023610763,0.29967633157805834
0.9558971518529099,0.22112467868404398,0.3191393023610763,0.3577356110700792
0.8406417843315337,0.31040287689209783,0.23772387516071303,0.3577356110700792
0.761338802599827,0.35272032072357534,0.10021248514698448,0.3800462244060333
1.005862403670084,0.2959980612237787,0.258818539001095,0.5544250593986304
1.3775769083449587,0.34978307503784933,0.6478522560017452,0.6840965263550891
1.5222611167433355,0.5045073283152833,0.5684905512893205,0.5440306681146979
1.5215322290435946,0.48818538821735746,0.14577578548650164,0.3682735712943962
1.5492299616337124,0.3645044800615192,-0.13197551156064422,0.005216434846772368
1.5953321086422636,0.39180151781149847,-0.3288101425830685,-0.3064717347308088
1.5953321086422636,0.4749238118877919,-0.23316535243057065,-0.40025096659081627
1.3828613441680726,0.42572934372626303,0.16995103305878934,-0.4872537444646152
1.0533312151156462,0.40504550584354415,0.13371750059304252,-0.5168002323960134
0.8777968348257777,0.4294052979077999,-0.42668468857961334,-0.5475814132147296
0.7338597363196333,0.39262816779490634,-0.7015901130363315,-0.4175366670132677
0.5924919669550719,0.35998428759905454,-0.6079403675864006,-0.2612762322973567
0.4152629227633063,0.4174628438921819,-0.4249243550185244,-0.21194594438079487
0.22742856254032476,0.4294052979077999,0.14873901364766837,-0.1799874982509147
0.1326002728041599,0.40504550584354415,0.5073189600414805,-0.3018201010623094
0.10415543032180719,0.4294052979077999,0.09455007885881479,-0.49009640948425265
0.05763417288590733,0.40504550584354415,-0.18466816282257256,-0.4235952762975478
0.03624131889853955,0.42618663946176294,0.05130455104139785,-0.2031020976530295
0.06685460228761546,0.4206815023382189,0.323510797371113,-0.14021890176404664
0.03709776194573392,0.363202946045089,0.8371467916041739,-0.20442293190457989
0.15980600619695243,0.33094600839466004,1.2134180902869292,-0.2090458517850012
0.31770130415311654,0.27422374889486345,0.9492800394455371,-0.14484182164447
0.3685047768249883,0.25385650036749274,0.8009132591384271,-0.1424011496579119
0.48960946813678,0.36803972786290184,0.9880073777894925,-0.2383339156237065
0.6040995035734298,0.09869253965207617,1.2073742783938566,-0.35017412018424793
0.5947332966317714,-0.34085660365318166,1.4424374865845968,-0.5355790497984757
0.6180030364459698,-0.40415688642520387,1.2821004380620808,-0.6746686392442437
0.7280833012991942,-0.42744379234078067,0.6452117556601118,-0.7047606891491096
0.7238375304482079,-0.42744379234078067,0.20495233203177468,-0.730775381147016
0.5564302480104377,-0.42744379234078067,-0.03289807096402161,-0.6708209916419049
0.5329600640788121,-0.42744379234078067,-0.08647088900649445,-0.6104071815275582
0.6041359479584181,-0.42744379234078067,0.08208104946776923,-0.5301234300638156
0.4783481531757971,-0.42744379234078067,0.0508938065438093,-0.43777988760766695
0.2990600012322677,-1.345271510088834,-0.2798141917994287,-0.25507405407269007
0.21026325721144912,-1.1072314914623926,-0.46239012097703264,-0.03116393464699046
0.11578118913265927,-1.0075234328253848,-0.39828464046071166,0.06973631665615469
-0.020721254836137102,-0.9618993890602758,-0.25707654996869667,0.13597902575016468
0.04464174963804152,-0.7553072463983729,0.2207953340815755,0.13244722981667295
0.473136606122657,-0.48077151041935134,0.5106049160221805,0.0991966632233205
0.473136606122657,-0.32847444219958116,0.09786537373219847,0.5736058698341742
0.473136606122657,-0.24127166309880813,-0.22741492946434777,1.3315063061308372
0.473136606122657,-0.01002072731482363,-0.2600691170225471,1.3315063061308372
0.473136606122657,0.24413017183930985,-0.265936895559509,1.3315063061308372
0.473136606122657,0.4062415100748574,0.037515271479533464,1.3315063061308372
0.473136606122657,0.6031952656961719,0.29150206545198015,1.3315063061308372
0.473136606122657,0.7104838805640097,-0.1401904015123921,1.3315063061308372
0.473136606122657,0.8307878355961394,-0.5442456315676681,1.3315063061308372
0.473136606122657,0.8999098448470565,-0.7776365228753725,1.3315063061308372
0.473136606122657,0.878628004848681,-1.0227629712570048,5.285624634660522
2.132522343350598,0.9579512266608032,-0.76994973299195,4.174917884259781
1.88360719388941,1.0407921079767881,-0.42900246110171353,2.7741444467035605
1.840785041529686,1.0817728411967957,-0.5459766262360713,1.6670269198124656
1.64926979842302,1.1440354144151788,-0.8270138792639171,0.8500047938649261
1.0434001202066914,1.07702400086658,-0.9463351558130609,0.8500047938649261
0.7384152844430063,0.9048345681524639,-1.0062451746754537,0.9827773499337191
0.9509224933021855,0.878628004848681,-0.8800292583453788,1.3599616701153039
1.1299373123583136,0.900437493772636,-0.4410314071024869,1.5669306545754813
1.101528914260949,0.8629744200564888,-0.09808909050968131,1.4889440061579122
0.7215050898090404,0.8334260802240372,0.1049653857619239,1.3805781699547064
0.24027520824824034,0.8941057066656816,0.24015900325355222,1.2660388693149118
-0.032565679956910655,0.8960404193928057,0.2056564654562107,1.323581300621541
-0.09359180261763769,0.8353607929511613,0.2064192766660162,1.4769703565297365
0.12483761880192823,0.8290290058442068,0.31077771794590364,1.8518575736651495
-0.041858998128595205,0.8290290058442068,0.45213250290134344,2.2591626575396764
-0.4370436867350956,0.8195313251837751,0.7056792134835158,2.0920196971425233
-0.4892320460364751,0.7597311136180958,0.7363090174464624,1.8075234848740143
-0.5057960190130635,0.7672940815514033,0.2098519271101389,1.5715248606678265
-0.4073961795481735,0.7803094217156978,-0.13250361162896965,1.42149531796466
-0.3417416199940995,0.65297014767584,-0.032164598646901896,1.6173520664389767
-0.5365004133646099,0.5227815694378558,0.010904895814406564,1.7001052036773556
-0.9762565848102057,0.46481054081418366,-0.15503588121090944,1.542782358802589
-1.3373293290688788,0.4073495728185762,-0.3431861999986278,1.2403113151977745
-1.207168208087818,0.527723881040783,-0.8048043375015106,0.8339250725417168
-0.7984626526511437,0.7023932637051227,-1.2110306456154643,0.6546074659998452
-0.6032300822757997,0.6754831685005662,-1.0187728818518689,0.6900402804870629
-0.8765629696782758,0.638547743710001,-0.8097626103652443,0.5122732185013584
